id,title,writer_name,writer_id,cat
91697,我最亲爱的父亲,夏筱薇,727,抒情散文
326335,成功，绝非偶然,彭玲玲,728,散文随笔
91990,初次见到你,犬夜叉,729,爱情诗句
93009,写给自己的初恋,搁浅~梦,730,伤感文字
91812,永不永不说再见,婷子ミ★☆↓↑,731,人生感悟
1086816,魔机门徒,伯爵的眼泪,732,玄幻 异世大陆
683213,我如果爱你,jiangjing798,733,爱情文章
685518,《天涯歌女》的艺术构思,jiangjing798,733,生活随笔
682336,姐姐的爱情,jiangjing798,733,心情随笔
137894,心中的那份追求,毛笔下的人生,734,人生感悟
92059,心中的那条路,毛笔下的人生,734,人生感悟
92268,十亩田,毛笔下的人生,734,生活随笔
108104,爱情就如同小说,夜叹ヾ阡陌殇。,735,伤感文字
134856,镜中的世界，镜外的爱情,安若辰雨,736,爱情文章
105400,爱为梦想加油,小爬629,737,抒情散文
92411,那些被宠坏的孩子,W燊,738,伤感文字
150208,放飞后的自由,微风与思念,739,抒情散文
92529,我说过---我信过。,格式化1待续,740,伤感文字
101639,以德报怨,雪上一枝蒿,741,故事会
4665258,漂亮的洋柿子,方舟,742,爱情文章
273770,九寨沟，那醉人的水景神韵,方舟,742,生活随笔
4598611,狭路相逢（长篇记事《寨里村往事》节选十五）,方舟,742,感人故事
120646,矦婶儿,方舟,742,故事会
4591470,鬼楼驱妖（长篇记事《寨里村往事》节选十一）,方舟,742,感人故事
545952,院子里那棵广玉兰,方舟,742,散文随笔
485969,想起鲁恭,方舟,742,生活随笔
102419, 由插队想到的……,猫,743,生活随笔
103982,夜 访,猫,743,生活随笔
92840, 地铁站,花海里的风,744,故事会
93566,累,语藤语畔,745,伤感文字
92925,繁华末落,黑色梦魇,746,伤感文字
95484,我不知道什么才算是爱,不会游泳的鱼,747,伤感文字
127690,做个心里有度的女人,飞梦雪娇,748,爱情文章
93087,茶语,蓝吴鹏,749,生活随笔
93142,曙光,◇╮小虚伪ツ,750,人生感悟
93618,痛,嘛呀咚咚,751,伤感文字
93307,你就相信我没有来过,紫花地丁,752,伤感文字
93353,感悟生活,空落,753,生活随笔
356025,我是不是很烦你,慕尧,754,故事会
3202762,第五王座,夜雨随风2083,755,科幻 时空穿梭
97850,感恩，人生的必修课,心中有泪,756,人生感悟
138618,晨 思,心林感悟,757,人生感悟
157716,秋末细语,心林感悟,757,人生感悟
139221,落 叶,心林感悟,757,人生感悟
94330,适当的挑战有助于保持大脑的清醒与活跃,大卫李,758,生活随笔
94248,随笔小感,温文尔雅,759,人生感悟
94354,等待亲情,袖笔添香,760,抒情散文
94357,读书之乐,游离,761,抒情散文
103947,心灵创可贴,rainwishes,762,人生感悟
610647,流星叹,云峰雾松,763,心情随笔
687842,最后一滴泪,云峰雾松,763,心情随笔
95410,成功，在梦边缘的地方！,快伊人生,764,人生感悟
94839,随想人生,木毅,765,生活随笔
98624,枫林暝色,柒弦温存,766,伤感文字
109441,鱼恋七秒,柒弦温存,766,故事会
97828,改变的是什么呢？, 此生知足,767,生活随笔
602630,他说：我恋爱了,盒子,767,生活随笔
101080,等待是一种姿态,苏雨璇,768,抒情散文
95048,追赶时间,SIRI子不语,769,人生感悟
95375,凄凉,傻瓜、请记得一切有我,770,伤感文字
95369,我还在原地等待,傻瓜、请记得一切有我,770,伤感文字
95203,简单记录生活是幸福,随遇不安,771,人生感悟
101474,不是故意要想你,泪川儿,772,生活随笔
101719,板车上的爱情,泪川儿,772,故事会
95110,写不出自己的心,泪川儿,772,生活随笔
95098,我哭了，我不冷,泪川儿,772,生活随笔
102703,公交车上二，三事,泪川儿,772,生活随笔
109021,傻子和哑巴,泪川儿,772,故事会
95606,偷菜哲学,林雨芯,773,人生感悟
171845,久与君书（9）,笨笨的男孩,774,爱情文章
95132,孤单,红枫,775,伤感文字
217739,忘记一个人需要多久,绿络,776,伤感文字
161988,把空闲的时间利用好,奔腾,777,生活随笔
101267,买花启示录,极致幽兰,778,生活随笔
96576,奈何桥上死亡花，见证你我的繁华,血娘,779,伤感文字
95650,记得你，你们,温馨的日子,780,生活随笔
95658,我想要什么,温馨的日子,780,生活随笔
530288,浪淘沙，岸边独走,天涯,781,心情随笔
98596,有些话虽短，但却很伤感！,king,782,伤感文字
271282,痛彻心扉,杜少东,783,抒情散文
109246,向往……,枫弄影,784,生活随笔
96598,生与死,喻文,785,伤感文字
97989,写给落寞的少年们,Yashiro 七枷社,786,伤感文字
97504,初春恋日,云水漫~~~,787,抒情散文
98043,每当夜深处独自享受那份记忆时，--------忧伤的岁月中成长,雪落下的声音,788,伤感文字
97556,我曾经的那些青涩,夏青,789,生活随笔
99828,信念值多少钱？, 指南针327,790,生活随笔
99434,缺陷, 指南针327,790,人生感悟
100683,放下,honey,791,人生感悟
683070,别撕碎你的面具,闪亮的微笑,792,人生感悟
668809,不再做那个任性的自己,闪亮的微笑,792,心情随笔
97859,成长,易哲,793,人生感悟
98255,落寞里的流年,小唯,794,伤感文字
99592,傻傻的，像我一样,小唯,794,伤感文字
100433,没有你，我开始讨厌自己,小唯,794,伤感文字
114432,想你在晴天,李诗彧,795,故事会
354834,幻夜,李诗彧,795,故事会
489821,紫色梦幻旋律,李诗彧,795,故事会
98267,曾经爱过你,玉家子弟,796,伤感文字
118063,文字殇,羽谦,797,伤感文字
114106,最后还是说再见,Fate． 安晓强,798,伤感文字
98659,你快乐吗？,晨然,799,伤感文字
98811,踌躇彷徨,魂醉,800,伤感文字
98908,不久后，会不会有人如此般待我,o。掬以温茶 画白我心,801,伤感文字
98921,你不在的世界，等待也没多少意义,苏浅夏,802,伤感文字
98927,清明时节,且听∮涛声,803,生活随笔
99432,有缘无分—心缘,丝雨飞絮,804,故事会
99512,人生总是充满意外与无奈,微笑诠释那yi份悲伤,805,人生感悟
99483,记忆中那雪,残存,806,伤感文字
99477,泪落情伤,残存,806,伤感文字
99491,背影,先爱自己，才能更爱你,807,伤感文字
731508,晚春的风,残雨,808,心情随笔
100745,生活小事件,张睿,809,生活随笔
102328,思念,墨心海,810,伤感文字
102781,心痛的“声音”,墨心海,810,伤感文字
231109,暖暖,季晓末,811,生活随笔
155625,笑莫名,墨凌儿,812,伤感文字
109059,我和一个他的距离,墨凌儿,812,伤感文字
116444,夜，滑过忧伤,墨凌儿,812,伤感文字
103061,漠想之舍,墨凌儿,812,伤感文字
101772,多想家,墨凌儿,812,伤感文字
107943,夜太黑，心很痛,墨凌儿,812,伤感文字
354066,被诗意惊醒,孙守名,813,散文随笔
165822,染一纸墨香，诉一缕相思,晨夕若梦,814,抒情散文
323800,秋雨，秋思，秋韵,晨夕若梦,814,美文欣赏
365800,遇见，那一份最美的眷恋,晨夕若梦,814,抒情散文
504823,光阴荏苒，珍惜最美,晨夕若梦,814,抒情散文
105049,真爱不仅仅是情人节那一两束玫瑰，更是平凡岁月流逝过程中的温暖,彼岸青花瓷,815,抒情散文
107910,孤独与潮水/彼岸青花瓷,彼岸青花瓷,815,抒情散文
178290,开始,小鱼初瞳,816,生活随笔
177631,关于我和我的学生们,范小草,817,人生感悟
105212,既选择远方，必风雨兼程。,天涯浪仔,818,人生感悟
192182,我，是一切根源,天涯浪仔,818,人生感悟
108414,假如爱情只是小夜曲，我希望永远没有结尾！,天涯浪仔,818,人生感悟
110268,看这飘过雨的天空，正如我真实的写照,天涯浪仔,818,人生感悟
108882,节制是心灵的闸阀,天涯浪仔,818,人生感悟
192090,女人在韵，男人在度,天涯浪仔,818,人生感悟
108510,修改神贴：祖国，需要我时喊一声,孙友祥,819,人生感悟
101389,别具一格的90后,任大侠,820,伤感文字
107273,四月的雨,听说那时你哭了,821,抒情散文
674781,积极的心态,月色怡人,822,心情随笔
673029,意义那种事,月色怡人,822,心情随笔
101750,昨夜无眠,雪花飘飘zhao,823,人生感悟
102814,残阳如血,基哥,824,抒情散文
4597924,艾凉天,陈某某,825,心情随笔
4566212,我思顾我想,简莫曦,826,散文随笔
109992,盛夏清凉,王勇全,827,故事会
102150,我是谁，你是谁，谁笑谁。,一点风一点梦,828,爱情诗句
108608,丝雨在梦里问对错,一点风一点梦,828,人生感悟
523291,废话说来,一品乞丐,829,心情随笔
104752,心里真实的感触----《恋爱的成长经历》,雨纷飞,830,伤感文字
102371,我的父母、如果还有下辈子、请不要带我来世上！,古画里一朵梅花,831,伤感文字
110654,孤,山沟水,832,生活随笔
153321,泪，滑过你的心……你，是否听到……,雨¤若冰,833,伤感文字
152898,深悟“多思”,作者-张人,834,人生感悟
102497,感悟骑车,作者-张人,834,人生感悟
114264,我们为什么要拥有一颗宽容的心,作者-张人,834,人生感悟
169476,深悟得失,作者-张人,834,人生感悟
113268,后天的什么因素可使我们（孩子）聪明更聪明,作者-张人,834,人生感悟
108487,物皆是宝 人皆是才,作者-张人,834,人生感悟
113267,人生深悟十二条,作者-张人,834,人生感悟
105433,要学会自劝自救,作者-张人,834,人生感悟
116702,人最应该拥有的心理品质是什么,作者-张人,834,人生感悟
102470,苦涩的爱,Cherish life,835,伤感文字
388500,生命若是艺术，苦难为何廉价,灰姑娘雪玫瑰,836,抒情散文
109281,优雅的女子，如彤彤黎明,A灰姑娘-雪玫瑰,836,人生感悟
403765,不死鸟死了，三毛永远活着,灰姑娘雪玫瑰,836,生活随笔
220939,朱砂在我心，倾你一世情,灰姑娘雪玫瑰,836,美文欣赏
133158,浪漫七夕，共吃玫瑰,雪玫瑰,836,抒情散文
403770,女人有个性，都会很美丽,灰姑娘雪玫瑰,836,人生感悟
105154,找准根本，而不是流于形式,小小的希望,837,人生感悟
169172,让暴风雨来的更猛烈些吧,小小的希望,837,人生感悟
102954,记忆流年,羽伤 函,838,伤感文字
102928,成长2013感受、心如止水,醉、旋律,839,人生感悟
103007,雅安，加油！,落薇,840,伤感文字
103224,小事,梦里花,841,伤感文字
4462824,但不,郝久增,842,散文随笔
740489,人生的四要素,郝久增,842,生活随笔
4571590,生于,郝久增,842,心情随笔
403274,人生得意与失意,郝久增,842,散文随笔
750856,日本镰仓大佛游记,郝久增,842,散文随笔
389060,锦上添花与雪中送炭,郝久增,842,散文随笔
686338,希望,郝久增,842,人生哲理
372289,世间何为贵,郝久增,842,散文随笔
4340365,曲阜孔府对联,郝久增,842,生活随笔
739685,人生的三字诀,郝久增,842,人生感悟
4471287,人生的巧与拙,郝久增,842,人生感悟
757142,日本静冈修善寺游记,郝久增,842,生活随笔
392415,独乐与众乐,郝久增,842,散文随笔
4461343,人生养气,郝久增,842,心情随笔
4706804,一念之间,郝久增,842,人生感悟
510214,人生的长与短,郝久增,842,生活随笔
761878,人生的少年.青年.中年.老年,郝久增,842,散文随笔
4459494,人生之本,郝久增,842,人生哲理
734809,人生的焦虑与淡定,郝久增,842,生活随笔
4581025,人生的希望与失望,郝久增,842,生活随笔
103495,感恩命运,小人物,843,抒情散文
103498,玫瑰谷之行,三亚九小,844,生活随笔
103590,流碎的忆,灬冷、魅つ,845,伤感文字
121485,月光,灬冷、魅つ,845,伤感文字
4439089,没有谁会陪谁过一生,习惯性微笑,846,心情随笔
103913,亲！以后在梦里请对我好一点儿好吗？,紫龙微小说,847,伤感文字
104635,父亲母亲,笑颜,848,抒情散文
105924,荡涤岁月，模糊了谁的容颜,惜颜,849,抒情散文
104873,迷离,69度,850,伤感文字
104157,想家,小龙三少,851,人生感悟
50007,无意江湖路,夏雪逸,852,武侠 传统武侠
133127,蝶恋花,商宫羽徵,853,伤感文字
107080,愤青,left红绳right,854,生活随笔
45971,生命中没有如果,倒数第一.QD,855,都市 都市生活
109899,《界》,爱看云的疯,856,伤感文字
105512,父亲母亲,joimg,857,人生感悟
45998,洪湖倩影,老曾,858,玄幻 东方玄幻
194890,走一步，再走一步,ゞ夜聆离殇☆,859,抒情散文
107508,失忆后，再想起你，冷暖自知,墨皓,860,伤感文字
111116,见或不见,曹玄,861,生活随笔
105080,遇见,单相思先生&夜蝶,862,伤感文字
105123,一切都是你的逢场作戏,莫雨痕,863,伤感文字
105101,奈何魂归,莫小白,864,伤感文字
46223,七夕遗梦,冥雨.QD,865,现实 爱情婚姻
395363,秋思,尘埃落定,866,散文随笔
125578,爱情，幻想罢了,土地里的豆豆,867,伤感文字
122251,何必停留,土地里的豆豆,867,伤感文字
105347,繁花尽，一曲终,土地里的豆豆,867,伤感文字
105754,有一种，叫做：你不懂,木子小珏,868,伤感文字
109763,距离，心之殇,鸢尾花,869,人生感悟
507644,喜欢还是因为无聊,枫.fly,870,心情随笔
300712,真是的世界，戚言怪谈,心若浮云,871,人生感悟
653819,“穿越”无名镇魂山之行,心若浮云,871,心情随笔
533249,杏树,清风闲吟月,872,散文随笔
105658,愿春暖花开,坚强路过,873,生活随笔
548946,精致女子之甄洛,停云,874,散文随笔
296614,恋上一座城，因为梦,停云,874,抒情散文
540317,清明,停云,874,散文随笔
321402,精致女子之薛涛,停云,874,抒情散文
587451,位卑未敢忘忧国,停云,874,抒情散文
484581,精致女子之庐隐,停云,874,抒情散文
295653,精致女子之鲍令晖,停云,874,抒情散文
106241,风一吹，就散落天涯,擦肩而过的回眸,875,伤感文字
106645,心中的佛祖,凌晨,876,人生感悟
106447,一笺素纱，墨舟轻赋(古韵飘香）,东京的樱花在哭泣﹌,877,伤感文字
166164,吉祥三宝.绩效工资,山老师语录,878,生活随笔
529496,《武媚娘传奇》经典语录,山老师语录,878,人生感悟
106195,随笔两篇,上官思琪,879,抒情散文
106240,一梦十年,炊云煮泪,880,伤感文字
106314,嘻论,随和,881,生活随笔
117390,时间苍苍，岁月茫茫。,淡心淡情,882,伤感文字
117389,爱情，何谓爱情？,淡心淡情,882,伤感文字
106379,一个人的时候，请静静的。,淡心淡情,882,伤感文字
117152,总有一天我也会明白吧，你所期望的全部。,淡心淡情,882,伤感文字
106419,我不能体会,有月亮的星空,883,生活随笔
579575,【共筑绿色梦】绿色，我的执着，我的梦,小瘦子,884,散文随笔
507083,沂水拓展培训心得体会,%shmily%卟,884,生活随笔
50916,新格武斗,初吻给了烟1,885,玄幻 东方玄幻
759153,原来这是梦,寒嫣雨熙,886,心情随笔
106701,管家,十七夏,887,人生感悟
107519,为你写一千首歌,刪除回憶,888,伤感文字
109371,你是我的幸福,刪除回憶,888,伤感文字
4657092,闲聊文字,快乐人生,889,心情随笔
572161,六十感悟,快乐人生,889,心情随笔
676078,说说我家的球球,快乐人生,889,心情随笔
107390,点绛唇.心田,陌上花开、离别以后,890,伤感文字
107190,湮梦忧,陌上花开、离别以后,890,伤感文字
108109,我们到底需要坚强吗,萧雪沧,891,人生感悟
107229,爱你,墨竹清幽,892,爱情诗句
107085,赌徒,酒鬼彪,893,生活随笔
134167,已婚的他喜欢上了已婚的她！,非善,894,伤感文字
121532,论道, 无极剑,895,人生感悟
169438,莫泪,天狼,896,伤感文字
111640,忧梦,天狼,896,伤感文字
107850,我知道，我不够温柔……,伤感天蝎℡/阿明,897,伤感文字
108793,碎语,逆光等待,898,伤感文字
108123,The fastest of tempest,Angels Fall First,899,人生感悟
582916,拾遗,路惠民,900,生活随笔
281604,文化人,路惠民,900,散文随笔
563066,【共筑绿色梦】底线,路惠民,900,散文随笔
717087,传统文化与外来文化,路惠民,900,生活随笔
411573,家族与民族精神文化,路惠民,900,散文随笔
692272,论学习,路惠民,900,散文随笔
332605,亲情·乡情·友情,路惠民,900,散文随笔
389557,在读书的过程之中,路惠民,900,生活随笔
519141,心灵的向往——富强文明,路惠民,900,人生感悟
393135,在“争”中生活,路惠民,900,散文随笔
582923,人才与奴才,路惠民,900,生活随笔
312570,蜘蛛人生,路惠民,900,散文随笔
4494010,善待我们的老一辈——路惠民,路惠民,900,散文随笔
489243,合适就好,路惠民,900,生活随笔
108220,一个心的倾诉,东☆东,901,伤感文字
108222,懂了泪水就懂了人生和爱情,东☆东,901,伤感文字
108428,昨天、今天 、明天,＠夜＠雪＠君＠,902,人生感悟
108774,大门牙的石拱桥,忘忧含笑,903,生活随笔
108770,城市一隅,忘忧含笑,903,故事会
47411,匈奴,秋雨心,904,历史 架空历史
115211,梦想,其实’我可以〃,905,抒情散文
117116,致18岁的青春-怀孕流产,冷冰玉,906,人生感悟
116021,别轻易做决定,冷冰玉,906,人生感悟
110181,暧昧,冷冰玉,906,伤感文字
109971,百善孝为先,冷冰玉,906,人生感悟
215415,腰又疼了,面朝大海油菜花开,907,生活随笔
589480,那年夏天,雲飛塵,908,心情随笔
169683,风入松,此间微凉,908,伤感文字
4511964,忆思君,雲飛塵,908,心情随笔
127680,人在囧途，心安何处,大刘,909,生活随笔
382091,狐狸与猎狗的故事,大刘,909,故事会
111893,50,观海人,910,生活随笔
4604113,201766随笔,か.*弱水三千℡,911,心情随笔
4498109,人，真要这样,八零情思,912,散文随笔
108987,啊！梦游骆马湖,雪里红,913,抒情散文
155977,他说她说他们说,逝水红颜,914,伤感文字
109562,冰的眼泪,冬天里的枯叶,915,伤感文字
147054,秋愁,清风翙语,916,爱情诗句
111193,无题,清风翙语,916,伤感文字
110580,曾经以为,万亭,917,伤感文字
299076,思念如旧,暗然凋零,918,散文随笔
192262,烟花渡口繁华岸,暗然凋零,918,爱情文章
198389,念词赋,暗然凋零,918,爱情文章
140074,纵使心伤遍心间,等你的日子我一个人难,919,伤感文字
354416,秋天，回忆的季节,女人花,920,散文随笔
109455,两个人的世界,失恋也是一种痛,921,伤感文字
109568,静守淡泊流年，不理繁华万千,关山月,922,抒情散文
109781,月亮河,谐,923,爱情诗句
172141,爱如夏花，去如秋叶之静美——看《山楂树之恋》有感,木子秀,924,爱情文章
195824,哪里的雪花会开花,kikyou丶,925,美文欣赏
116701,夜愁,大山,926,伤感文字
355089,夜的神秘想象,清风轻轻,927,故事会
4595284,读《穷人的自尊》忆起的往事,枯藤残鸦,928,散文随笔
4591193,夸俺家乡大贾汪,枯藤残鸦,928,生活随笔
139344,黄鼠狼搬家,枯藤残鸦,928,故事会
110733,离别，生命曾无法承受之痛,心痕,929,抒情散文
555115,恋·分手时的记忆,幸福这一路,930,生活随笔
110467,清明节偶感,文刀,931,伤感文字
141973,怀念我那敬爱的班主任王老师,文刀,931,生活随笔
115757,家乡的磨子山,文刀,931,生活随笔
254378,城管妻子,黎明,932,故事会
111163,陪你一起看南海,黎明,932,抒情散文
114813,无思,符必飞,933,伤感文字
110738,雪赞,阳光之路,934,抒情散文
110763,转身的无言,残花已∮落幕,935,伤感文字
167740,今天，你十八岁,夕禾,936,抒情散文
594324,愚昧·自私·爱,夕禾,936,人生感悟
210324,朋友，我想和你谈谈,夕禾,936,抒情散文
535545,一枚书签引起的故事,乌鸦小白,937,散文随笔
111969,好寂寞,嗱╮咾嘙╮换糖╮吃▁,938,伤感文字
112257,心真的好痛,嗱╮咾嘙╮换糖╮吃▁,938,伤感文字
519511,愿时光依旧温柔,任明真,939,爱情诗句
111005,蓦然，我放下了手,夏溢L,940,伤感文字
112798,我的美丽茵湖,AK-see子鱼,941,抒情散文
111390,每个女孩都漂亮,快乐小狐,942,人生感悟
134267,阿夜,皇极宫 龙夜,943,生活随笔
4684223,人生,梦之遥,944,人生感悟
4688043,红尘中,梦之遥,944,散文随笔
111407,真事儿（1）,六龙高标,945,故事会
114906,真事儿（5）,六龙高标,945,故事会
736668,鳄鱼,对雨当歌,946,散文随笔
114746,思念,秋阳,947,伤感文字
111723,无悔的选择,阳光香子,948,生活随笔
111877,两个人 一座城 一生幸福,戴琳斯,949,人生感悟
113340,落叶的命运,心灵单身,950,伤感文字
113843,雨季,僵小屍。,951,伤感文字
515938,繁华褪尽，古迹犹存,素愫琴音,952,散文随笔
748363,稻城亚丁游记之三 迷人,素愫琴音,952,散文随笔
488958,严冬，心存一抹暖阳,素愫琴音,952,散文随笔
4478570,欧洲行之人生路（九）,素愫琴音,952,散文随笔
667474,拉萨游记（二）,素愫琴音,952,生活随笔
396465,作别,素愫琴音,952,散文随笔
4630071,身在地狱，眼在天堂（二）,素愫琴音,952,散文随笔
693152,花事人心,素愫琴音,952,生活随笔
4457310,欧洲行之人生路（五）,素愫琴音,952,散文随笔
513883,偶然,素愫琴音,952,散文随笔
112073,致后来的我们,紫薇,953,人生感悟
540038,不求甚解,轩阁幽人,954,心情随笔
3965597,雨季,小小梦飞,955,散文随笔
264032,双生树寂寞桥,静看落樱落下的,956,人生感悟
113541,说与天下儿女听,河平,957,人生感悟
114357,拿什么报答你，我的恩人,快乐人生,958,抒情散文
114503,偏执狂,魏小乔,959,生活随笔
721482,流过岁月的河流,再创∑孺家学,960,抒情散文
3897982,"这个夏天与""姚明""共度",再创∑孺家学,960,散文随笔
682543,天马山游记,再创∑孺家学,960,散文随笔
4464047,中秋话相思,再创∑孺家学,960,抒情散文
116694,终归，我们形同陌路,熊娃娃,961,伤感文字
115505,因为你,熊娃娃,961,伤感文字
583520,三年后你们又在哪里,橙子,962,生活随笔
113918,爱情就允似那荒楼,荒楼,963,伤感文字
113933,沙心,草木灰,964,抒情散文
136820,童年真好,龙飘飘,965,生活随笔
146584,月亮没出来！,龙飘飘,965,生活随笔
140757,太白散记（下）,龙飘飘,965,生活随笔
114176,伤了，就会痛,雪里飘香,966,人生感悟
114395,狗性,鬼脸儿,967,生活随笔
114414,永远,梦萦,968,伤感文字
577275,离别在那个夏天,梦萦,968,散文随笔
120443,相见时难别亦难，募然回首已千年,沫筱乖纯白格调,969,抒情散文
114482,山的那边还是山（三）,杨辉剑,970,人生感悟
118723,婆婆的歌,逍遥子,971,生活随笔
63385,迷梦今生,孤枫绿影,972,都市 都市生活
115234,蝶恋花,王子腾,973,伤感文字
136750,看透世态 醒悟人生,冰雨柔情,974,生活随笔
115521,眼缘,香香秀,975,抒情散文
49864,29桌，你载得下多少愁,不得不存在,976,都市 都市生活
123433,爱上文学 抒写爱情,子抒,977,爱情文章
115685,江南古镇之旅,Ww王书铭,978,生活随笔
115960,你是我到不了的彼岸,墨羽,979,伤感文字
115953,随风,小忧伤,980,伤感文字
199892,精灵树,魔女的哭泣,981,伤感文字
115995,嵩山游记（上）,勿用,982,生活随笔
116084,无题,仰望新空,983,伤感文字
123326,梦断,S`L·ai,984,伤感文字
699135,宠,冷暖,985,爱情文章
116285,诗，歌不分离,人才,986,生活随笔
135153,蚊子,星亦水寒,987,伤感文字
124024,指尖的温柔,罗曼罗兰,988,抒情散文
208417,悄悄地把你写进我的文字里,∑懞媔哋╰芣@萣湜賊,989,爱情文章
310826,迷惘时发现自己,【小妍，领引潮流】,989,伤感文字
282775,我最好的时光里，我遇上的那么优秀的你,【小妍，领引潮流】,989,爱情文章
4525990,为什么刚毕业不久的你总想着辞职,招小鱼,990,人生哲理
116802,猫之随想,一路飞雪凌霜,991,生活随笔
280751,又到杜仲叶绿时,青山多妩媚,992,生活随笔
116796,随想,远去的飞鹰,993,伤感文字
748414,你许我的，春暖花开,贝儿,994,爱情文章
117563,不再联系,贝儿,994,爱情文章
116897,烟者之痛, Goodbye my love,995,伤感文字
117961,苦涩青春两年情,鱼儿,996,伤感文字
121061,一人路，只能自己走了,鱼儿,996,伤感文字
117034,我想，我不适合爱情,鱼儿,996,伤感文字
133807,我有的，只是一个失魂落魄的自己。,沐城宇,997,伤感文字
117095,爱的可能,悟,998,爱情文章
117270,春在路上,布衣粗食,999,抒情散文
117338,深夜随笔,游弋人生,1000,人生感悟
117346,我宁愿在自己的心里，当个单纯的小二比,想要劳资爱、等到下辈,1001,伤感文字
558901,祭奠逝去的爱情,? ! ?,1002,伤感文字
117359,思念,? ! ?,1002,伤感文字
117475,胭脂无色,水色青衣,1003,爱情文章
117472,有狐绥绥。,水色青衣,1003,抒情散文
264112,流年辗转，墨痕轻逝,芊墨凝诗,1004,美文欣赏
117615,可不可以回头看看，那个你曾经爱过的我,-一堆骡子,1005,伤感文字
117715,栀子花开，时光不再来,章元心,1006,人生感悟
327407,家乡的月明——带不走,淡然,1007,散文随笔
677853,鼓起勇气，我们也只能做朋友,翟铁玲,1008,爱情文章
117916,炒粉的味道,小班,1009,生活随笔
679928,呐喊,漠,1010,人生感悟
119065,把玩人生的过往,碎雨,1011,伤感文字
117965,伤悲,碎雨,1011,伤感文字
154758,对牛弹琴是谁的错,只为你独守,1012,人生感悟
118327,静静的活着，慢慢的老去,唱歌的鸢尾花,1013,人生感悟
126399,也谈人生,月下小仙,1014,人生感悟
128298,别样的母爱,月下小仙,1014,生活随笔
127080,强女人,月下小仙,1014,生活随笔
125733,遇龙河上对山歌,月下小仙,1014,生活随笔
118545,爱是什么？,瑾涩,1015,爱情文章
118778,我只想从背后，默默看着你的影,情坠天堂梦,1016,伤感文字
370918,一阕阕断句残章，醉我半世痴狂,朵朵,1017,爱情文章
397928,逃离爱情,朵朵,1017,爱情文章
119031,五年 挥洒的青春,寒若萱,1018,抒情散文
668836,冬雪.静思,游客书生,1019,心情随笔
4464492,岁月静好，你亦无恙,游客书生,1019,散文随笔
748699,无题,游客书生,1019,人生感悟
284828,如若今生不相识，何须今天谈“距离”,游客书生,1019,爱情文章
118788,再见了，90我们的青春,李小伟,1020,人生感悟
582394,小庄故事,小庄的减法,1021,心情随笔
4682826,不论你有几个前任，都要好好珍惜现任,中华傲雪寒梅,1022,爱情文章
4455348,他缺少了一份爱你的决心和勇气,中华傲雪寒梅,1022,爱情文章
4454915,再坚强的人也有偷偷流泪的时候,中华傲雪寒梅,1022,心情随笔
4642657,如果彼此今生有缘相遇，请好好珍惜,中华傲雪寒梅,1022,心情随笔
119145,寂寞与孤独是我的专属,左翼萱,1023,伤感文字
119802,梦伊始于夏,诗梦,1024,生活随笔
150009,醉问夕阳，话秋思,曾陌儿,1025,抒情散文
162633,拾暖，冬藏,曾陌儿,1025,抒情散文
120741,花语,曾陌儿,1025,爱情文章
122590,冬天里的乞丐,姚新锋,1026,生活随笔
139393,平凡的青春同样值得回忆,空行行空,1027,人生感悟
63536,神魔乱想曲,折翼的飞鸟,1028,玄幻 异世大陆
51759,网游之天下第一,哈哈一族,1029,游戏 虚拟网游
145651,浮沉,笑鎏寒,1030,人生感悟
51382,艾泽拉斯之旅,拓拔秋风,1031,玄幻 异世大陆
120815,《Please don't mind existance》原创歌曲,小茉,1032,伤感文字
120759,夜,烟/花,1033,伤感文字
120899,有多少朋友、已然离去。,双手举着爱,1034,人生感悟
163907,慢慢走，欣赏啊。,双手举着爱,1034,人生感悟
120888,你要去相信，没有到不了的明天。,双手举着爱,1034,人生感悟
120890,2011片尾。,双手举着爱,1034,生活随笔
120987,Fate丶灰色年华,亦凡,1035,伤感文字
121088,握在手里的爱情,空谷幽兰香,1036,爱情文章
280080,来自星星的爱情,空谷幽兰香,1036,生活随笔
280789,两个人之间的距离,空谷幽兰香,1036,人生感悟
122677,2004年中秋文艺晚会节目策划,空谷幽兰香,1036,故事会
154681,那些小时候,空谷幽兰香,1036,生活随笔
280075,有一种难言的伤痛，叫做“借钱”,空谷幽兰香,1036,生活随笔
125298,空思,桃花云水,1037,伤感文字
52841,关于梦的十一篇笔记,月影X,1038,灵异 灵异鬼怪
130581,何处惹尘埃,隐名埋姓,1039,伤感文字
121252,真爱无求,啼笑红尘,1040,人生感悟
163238,守候、你的微笑,勿忘心安,1041,爱情文章
122199,我想要的。,朱学昌,1042,伤感文字
724880,活在深圳,--风-刻碑--,1043,心情随笔
121604,人之初,末代少爷,1044,伤感文字
545524,情绪地雷,林冬儿,1045,心情随笔
695062,2016.1.20,聂红林,1045,心情随笔
736969,4.17记,聂红林,1045,心情随笔
4644688,9.11,聂红林,1045,心情随笔
318219,《恩泽》 第一集,冬冬,1045,故事会
525403,我是一个小小孩,林冬儿,1045,心情随笔
628384,9.7,聂红林,1045,心情随笔
617464,8.17记,聂红林,1045,心情随笔
4654632,别再问为什么还不结婚，等遇到互相喜欢的人就结,聂红林,1045,散文随笔
121798,心念,残樱血舞,1046,伤感文字
